local_time,date,year,month,hour,day_of_week,is_weekend,is_rush_hour,season,aqi,co,no2,o3,pm10,pm25,so2,clouds,precipitation,pressure,relative_humidity,temperature,uv_index,wind_speed,aqi_category
2022-01-19 04:00:00,2022-01-19,2022,1,4,2,0,0,0,249,541.0,41.0,33.0,184.0,130.0,77.0,12,0.0,1018,94,14.4,0.0,2.0,Very Unhealthy
2022-01-19 05:00:00,2022-01-19,2022,1,5,2,0,0,0,246,536.9,38.7,32.7,180.3,127.67,67.7,29,0.0,1019,94,14.6,0.0,2.0,Very Unhealthy
2022-01-19 06:00:00,2022-01-19,2022,1,6,2,0,1,0,243,532.8,36.3,32.3,176.7,125.33,58.3,45,0.0,1019,94,14.7,0.0,2.0,Very Unhealthy
2022-01-19 07:00:00,2022-01-19,2022,1,7,2,0,1,0,240,528.7,34.0,32.0,173.0,123.0,49.0,62,0.0,1020,94,14.9,1.4,2.0,Very Unhealthy
2022-01-19 08:00:00,2022-01-19,2022,1,8,2,0,1,0,199,445.5,24.3,57.3,129.7,92.33,40.7,70,0.25,1020,80,16.1,1.7,2.33,Unhealthy
2022-01-19 09:00:00,2022-01-19,2022,1,9,2,0,1,0,158,362.2,14.7,82.7,86.3,61.67,32.3,79,0.5,1021,67,17.2,2.5,2.66,Unhealthy
2022-01-19 10:00:00,2022-01-19,2022,1,10,2,0,0,0,91,279.0,5.0,108.0,43.0,31.0,24.0,87,0.5,1021,56,18.4,3.3,3.0,Moderate
2022-01-19 11:00:00,2022-01-19,2022,1,11,2,0,0,0,86,265.9,4.3,115.7,40.0,28.67,21.3,66,0.0,1020,52,19.2,3.9,2.66,Moderate
2022-01-19 12:00:00,2022-01-19,2022,1,12,2,0,0,0,81,252.9,3.7,123.3,37.0,26.33,18.7,45,0.0,1019,47,19.9,4.1,2.33,Moderate
2022-01-19 13:00:00,2022-01-19,2022,1,13,2,0,0,0,76,239.9,3.0,131.0,34.0,24.0,16.0,25,0.0,1018,43,20.7,4.1,2.0,Moderate
2022-01-19 14:00:00,2022-01-19,2022,1,14,2,0,0,0,78,237.1,3.0,131.3,35.3,25.0,16.0,41,0.0,1017,44,21.0,3.3,2.0,Moderate
2022-01-19 15:00:00,2022-01-19,2022,1,15,2,0,0,0,80,234.4,3.0,131.7,36.7,26.0,16.0,58,0.0,1016,44,21.3,2.6,2.0,Moderate
2022-01-19 16:00:00,2022-01-19,2022,1,16,2,0,0,0,82,231.7,3.0,132.0,38.0,27.0,16.0,75,0.0,1015,44,21.6,2.0,2.0,Moderate
2022-01-19 17:00:00,2022-01-19,2022,1,17,2,0,1,0,151,294.5,11.7,105.0,79.0,56.33,27.0,79,0.0,1015,48,20.8,1.3,1.66,Unhealthy
2022-01-19 18:00:00,2022-01-19,2022,1,18,2,0,1,0,190,357.4,20.3,78.0,120.0,85.67,38.0,83,0.75,1015,52,19.9,0.0,1.33,Unhealthy
2022-01-19 19:00:00,2022-01-19,2022,1,19,2,0,1,0,229,420.2,29.0,51.0,161.0,115.0,49.0,87,0.5,1015,57,19.1,0.0,1.0,Very Unhealthy
2022-01-19 20:00:00,2022-01-19,2022,1,20,2,0,1,0,241,456.0,33.0,47.7,174.0,124.0,57.0,87,0.0,1016,64,18.8,0.0,1.16,Very Unhealthy
2022-01-19 21:00:00,2022-01-19,2022,1,21,2,0,0,0,253,491.8,37.0,44.3,187.0,133.0,65.0,87,0.5,1016,71,18.5,0.0,1.33,Very Unhealthy
2022-01-19 22:00:00,2022-01-19,2022,1,22,2,0,0,0,265,527.6,41.0,41.0,200.0,142.0,73.0,87,0.5,1017,80,18.2,0.0,1.5,Very Unhealthy
2022-01-19 23:00:00,2022-01-19,2022,1,23,2,0,0,0,204,574.8,45.0,36.0,216.3,153.33,85.0,91,0.0,1017,80,17.8,0.0,1.66,Very Unhealthy
2022-01-20 00:00:00,2022-01-20,2022,1,0,3,0,0,0,215,622.1,49.0,31.0,232.7,164.67,97.0,95,0.0,1016,80,17.4,0.0,1.83,Very Unhealthy
2022-01-20 01:00:00,2022-01-20,2022,1,1,3,0,0,0,226,669.4,53.0,26.0,249.0,176.0,109.0,100,0.0,1016,81,17.0,0.0,2.0,Very Unhealthy
2022-01-20 02:00:00,2022-01-20,2022,1,2,3,0,0,0,231,700.9,53.0,24.0,255.3,180.67,101.7,100,0.0,1016,83,16.8,0.0,1.66,Very Unhealthy
2022-01-20 03:00:00,2022-01-20,2022,1,3,3,0,0,0,236,732.4,53.0,22.0,261.7,185.33,94.3,100,0.75,1015,85,16.5,0.0,1.33,Very Unhealthy
2022-01-20 04:00:00,2022-01-20,2022,1,4,3,0,0,0,240,763.9,53.0,20.0,268.0,190.0,87.0,100,2.25,1015,87,16.3,0.0,1.0,Very Unhealthy
2022-01-20 05:00:00,2022-01-20,2022,1,5,3,0,0,0,234,757.1,48.7,20.0,258.7,183.33,75.3,100,3.5,1016,88,16.1,0.0,1.33,Very Unhealthy
2022-01-20 06:00:00,2022-01-20,2022,1,6,3,0,1,0,227,750.3,44.3,20.0,249.3,176.67,63.7,100,2.0,1016,89,15.9,0.0,1.66,Very Unhealthy
2022-01-20 07:00:00,2022-01-20,2022,1,7,3,0,1,0,220,743.5,40.0,20.0,240.0,170.0,52.0,100,3.25,1017,90,15.7,0.6,2.0,Very Unhealthy
2022-01-20 08:00:00,2022-01-20,2022,1,8,3,0,1,0,244,602.1,28.7,55.3,178.0,126.33,42.7,91,3.0,1017,90,15.9,0.7,2.33,Very Unhealthy
2022-01-20 09:00:00,2022-01-20,2022,1,9,3,0,1,0,186,460.7,17.3,90.7,116.0,82.67,33.3,83,2.25,1017,91,16.0,1.0,2.66,Unhealthy
2022-01-20 10:00:00,2022-01-20,2022,1,10,3,0,0,0,110,319.2,6.0,126.0,54.0,39.0,24.0,75,1.0,1018,91,16.2,1.8,3.0,Unhealthy for sensitive groups
2022-01-20 11:00:00,2022-01-20,2022,1,11,3,0,0,0,97,296.7,5.0,125.3,47.0,33.67,20.0,83,1.75,1017,87,16.5,2.6,2.66,Moderate
2022-01-20 12:00:00,2022-01-20,2022,1,12,3,0,0,0,85,274.1,4.0,124.7,40.0,28.33,16.0,91,1.25,1017,83,16.7,2.2,2.33,Moderate
2022-01-20 13:00:00,2022-01-20,2022,1,13,3,0,0,0,74,251.5,3.0,124.0,33.0,23.0,12.0,100,0.75,1016,79,17.0,3.2,2.0,Moderate
2022-01-20 14:00:00,2022-01-20,2022,1,14,3,0,0,0,99,272.5,6.0,110.0,49.3,34.67,16.3,100,0.0,1016,78,17.2,2.0,2.0,Moderate
2022-01-20 15:00:00,2022-01-20,2022,1,15,3,0,0,0,130,293.6,9.0,96.0,65.7,46.33,20.7,100,0.0,1015,77,17.4,1.5,2.0,Unhealthy for sensitive groups
2022-01-20 16:00:00,2022-01-20,2022,1,16,3,0,0,0,153,314.6,12.0,82.0,82.0,58.0,25.0,100,0.0,1014,75,17.6,0.9,2.0,Unhealthy
2022-01-20 17:00:00,2022-01-20,2022,1,17,3,0,1,0,160,329.0,14.0,78.7,89.0,63.0,29.0,100,0.0,1014,79,17.3,0.8,1.66,Unhealthy
2022-01-20 18:00:00,2022-01-20,2022,1,18,3,0,1,0,167,343.4,16.0,75.3,96.0,68.0,33.0,100,0.0,1014,83,17.0,0.0,1.33,Unhealthy
2022-01-20 19:00:00,2022-01-20,2022,1,19,3,0,1,0,173,357.7,18.0,72.0,103.0,73.0,37.0,100,0.0,1014,87,16.7,0.0,1.0,Unhealthy
2022-01-20 20:00:00,2022-01-20,2022,1,20,3,0,1,0,172,361.6,17.7,76.3,101.3,71.67,40.0,100,0.0,1015,87,16.8,0.0,1.08,Unhealthy
2022-01-20 21:00:00,2022-01-20,2022,1,21,3,0,0,0,170,365.5,17.3,80.7,99.7,70.33,43.0,100,0.0,1015,88,16.8,0.0,1.16,Unhealthy
2022-01-20 22:00:00,2022-01-20,2022,1,22,3,0,0,0,168,369.4,17.0,85.0,98.0,69.0,46.0,100,0.0,1016,89,16.9,0.0,1.25,Unhealthy
2022-01-20 23:00:00,2022-01-20,2022,1,23,3,0,0,0,176,391.4,20.0,82.0,106.7,75.33,54.7,100,0.0,1016,89,16.8,0.0,1.33,Unhealthy
2022-01-21 00:00:00,2022-01-21,2022,1,0,4,0,0,0,185,413.4,23.0,79.0,115.3,81.67,63.3,100,0.0,1016,90,16.8,0.0,1.0,Unhealthy
2022-01-21 01:00:00,2022-01-21,2022,1,1,4,0,0,0,193,435.4,26.0,76.0,124.0,88.0,72.0,100,0.0,1016,91,16.7,0.0,1.5,Unhealthy
2022-01-21 02:00:00,2022-01-21,2022,1,2,4,0,0,0,205,466.9,28.3,69.3,136.7,97.0,72.7,100,0.0,1015,92,16.6,0.0,2.6,Very Unhealthy
2022-01-21 03:00:00,2022-01-21,2022,1,3,4,0,0,0,217,498.4,30.7,62.7,149.3,106.0,73.3,100,0.0,1015,93,16.4,0.0,0.5,Very Unhealthy
2022-01-21 04:00:00,2022-01-21,2022,1,4,4,0,0,0,229,529.9,33.0,56.0,162.0,115.0,74.0,100,0.0,1014,94,16.3,0.0,1.75,Very Unhealthy
2022-01-21 05:00:00,2022-01-21,2022,1,5,4,0,0,0,222,510.3,30.3,55.7,154.0,109.33,65.3,91,0.0,1014,94,16.4,0.0,1.83,Very Unhealthy
2022-01-21 06:00:00,2022-01-21,2022,1,6,4,0,1,0,214,490.6,27.7,55.3,146.0,103.67,56.7,83,0.0,1015,93,16.4,0.0,1.91,Very Unhealthy
2022-01-21 07:00:00,2022-01-21,2022,1,7,4,0,1,0,207,471.0,25.0,55.0,138.0,98.0,48.0,75,0.0,1015,93,16.5,0.6,2.0,Very Unhealthy
2022-01-21 08:00:00,2022-01-21,2022,1,8,4,0,1,0,187,423.7,19.7,69.7,117.0,83.0,42.7,75,0.25,1015,92,16.7,0.7,1.66,Unhealthy
2022-01-21 09:00:00,2022-01-21,2022,1,9,4,0,1,0,167,376.4,14.3,84.3,96.0,68.0,37.3,75,0.75,1016,92,16.8,1.0,1.33,Unhealthy
2022-01-21 10:00:00,2022-01-21,2022,1,10,4,0,0,0,148,329.2,9.0,99.0,75.0,53.0,32.0,75,0.5,1016,91,17.0,1.5,1.0,Unhealthy for sensitive groups
2022-01-21 11:00:00,2022-01-21,2022,1,11,4,0,0,0,135,307.0,7.7,103.3,68.0,48.33,27.0,79,1.5,1016,92,17.0,1.9,1.33,Unhealthy for sensitive groups
2022-01-21 12:00:00,2022-01-21,2022,1,12,4,0,0,0,122,284.8,6.3,107.7,61.0,43.67,22.0,83,0.0,1015,93,17.0,2.1,1.66,Unhealthy for sensitive groups
2022-01-21 13:00:00,2022-01-21,2022,1,13,4,0,0,0,110,262.6,5.0,112.0,54.0,39.0,17.0,87,0.25,1014,94,17.0,2.0,2.0,Unhealthy for sensitive groups
2022-01-21 14:00:00,2022-01-21,2022,1,14,4,0,0,0,129,272.7,7.0,103.3,64.3,46.0,20.0,87,0.0,1013,94,17.1,1.6,1.66,Unhealthy for sensitive groups
2022-01-21 15:00:00,2022-01-21,2022,1,15,4,0,0,0,148,282.9,9.0,94.7,74.7,53.0,23.0,87,0.0,1013,94,17.1,1.2,1.33,Unhealthy for sensitive groups
2022-01-21 16:00:00,2022-01-21,2022,1,16,4,0,0,0,156,293.0,11.0,86.0,85.0,60.0,26.0,87,1.75,1013,94,17.2,0.8,1.0,Unhealthy
2022-01-21 17:00:00,2022-01-21,2022,1,17,4,0,1,0,167,310.1,13.7,80.7,95.7,68.0,30.3,83,2.75,1012,94,17.1,0.6,1.33,Unhealthy
2022-01-21 18:00:00,2022-01-21,2022,1,18,4,0,1,0,177,327.2,16.3,75.3,106.3,76.0,34.7,79,2.0,1012,93,16.9,0.0,1.66,Unhealthy
2022-01-21 19:00:00,2022-01-21,2022,1,19,4,0,1,0,188,344.3,19.0,70.0,117.0,84.0,39.0,75,2.5,1012,93,16.8,0.0,2.0,Unhealthy
2022-01-21 20:00:00,2022-01-21,2022,1,20,4,0,1,0,190,355.4,20.0,71.3,119.7,85.67,44.3,75,2.5,1013,93,16.8,0.0,2.0,Unhealthy
2022-01-21 21:00:00,2022-01-21,2022,1,21,4,0,0,0,192,366.5,21.0,72.7,122.3,87.33,49.7,75,2.75,1013,93,16.8,0.0,2.0,Unhealthy
2022-01-21 22:00:00,2022-01-21,2022,1,22,4,0,0,0,195,377.6,22.0,74.0,125.0,89.0,55.0,75,4.0,1013,93,16.8,0.0,2.0,Unhealthy
2022-01-21 23:00:00,2022-01-21,2022,1,23,4,0,0,0,190,372.5,21.7,78.7,120.3,85.67,55.7,70,0.5,1013,93,16.7,0.0,1.66,Unhealthy
2022-01-22 00:00:00,2022-01-22,2022,1,0,5,1,0,0,186,367.5,21.3,83.3,115.7,82.33,56.3,66,0.25,1013,93,16.7,0.0,1.33,Unhealthy
2022-01-22 01:00:00,2022-01-22,2022,1,1,5,1,0,0,181,362.4,21.0,88.0,111.0,79.0,57.0,62,0.0,1012,93,16.6,0.0,1.0,Unhealthy
2022-01-22 02:00:00,2022-01-22,2022,1,2,5,1,0,0,175,342.2,19.7,87.3,104.3,74.0,54.0,75,0.0,1012,93,16.6,0.0,1.11,Unhealthy
2022-01-22 03:00:00,2022-01-22,2022,1,3,5,1,0,0,168,322.0,18.3,86.7,97.7,69.0,51.0,87,0.0,1011,93,16.5,0.0,1.22,Unhealthy
2022-01-22 04:00:00,2022-01-22,2022,1,4,5,1,0,0,161,301.7,17.0,86.0,91.0,64.0,48.0,100,0.0,1011,93,16.5,0.0,1.33,Unhealthy
2022-01-22 05:00:00,2022-01-22,2022,1,5,5,1,0,0,167,301.1,17.7,76.7,96.7,68.33,45.0,100,0.0,1011,93,16.6,0.0,1.44,Unhealthy
2022-01-22 06:00:00,2022-01-22,2022,1,6,5,1,1,0,173,300.6,18.3,67.3,102.3,72.67,42.0,100,0.0,1011,93,16.7,0.0,1.0,Unhealthy
2022-01-22 07:00:00,2022-01-22,2022,1,7,5,1,1,0,179,300.0,19.0,58.0,108.0,77.0,39.0,100,0.0,1012,93,16.8,0.6,1.66,Unhealthy
2022-01-22 08:00:00,2022-01-22,2022,1,8,5,1,1,0,173,257.4,15.3,65.0,102.0,72.33,32.0,100,0.0,1012,93,17.2,0.7,1.77,Unhealthy
2022-01-22 09:00:00,2022-01-22,2022,1,9,5,1,1,0,166,214.8,11.7,72.0,96.0,67.67,25.0,100,0.0,1012,92,17.6,1.0,1.88,Unhealthy
2022-01-22 10:00:00,2022-01-22,2022,1,10,5,1,0,0,160,172.2,8.0,79.0,90.0,63.0,18.0,100,0.0,1012,92,18.0,1.5,2.0,Unhealthy
2022-01-22 11:00:00,2022-01-22,2022,1,11,5,1,0,0,150,165.0,7.7,78.3,79.3,55.67,18.3,100,0.0,1011,89,18.8,2.0,2.11,Unhealthy for sensitive groups
2022-01-22 12:00:00,2022-01-22,2022,1,12,5,1,0,0,135,157.8,7.3,77.7,68.7,48.33,18.7,100,0.0,1010,86,19.7,2.2,2.22,Unhealthy for sensitive groups
2022-01-22 13:00:00,2022-01-22,2022,1,13,5,1,0,0,115,150.6,7.0,77.0,58.0,41.0,19.0,100,0.0,1009,83,20.5,2.0,2.33,Unhealthy for sensitive groups
2022-01-22 14:00:00,2022-01-22,2022,1,14,5,1,0,0,130,157.6,8.0,73.7,65.3,46.33,20.0,100,0.0,1008,84,20.9,1.7,2.44,Unhealthy for sensitive groups
2022-01-22 15:00:00,2022-01-22,2022,1,15,5,1,0,0,144,164.6,9.0,70.3,72.7,51.67,21.0,100,0.5,1008,84,21.3,1.2,2.1,Unhealthy for sensitive groups
2022-01-22 16:00:00,2022-01-22,2022,1,16,5,1,0,0,152,171.6,10.0,67.0,80.0,57.0,22.0,100,0.0,1007,84,21.7,1.1,2.66,Unhealthy
2022-01-22 17:00:00,2022-01-22,2022,1,17,5,1,1,0,165,192.4,13.3,58.3,93.0,66.33,26.3,100,0.0,1007,86,21.4,1.7,2.77,Unhealthy
2022-01-22 18:00:00,2022-01-22,2022,1,18,5,1,1,0,177,213.2,16.7,49.7,106.0,75.67,30.7,100,0.0,1008,87,21.0,0.0,2.88,Unhealthy
2022-01-22 19:00:00,2022-01-22,2022,1,19,5,1,1,0,189,234.0,20.0,41.0,119.0,85.0,35.0,100,0.0,1008,89,20.7,0.0,3.0,Unhealthy
2022-01-22 20:00:00,2022-01-22,2022,1,20,5,1,1,0,194,245.7,22.0,39.0,124.0,88.33,40.7,100,0.0,1008,90,20.6,0.0,2.33,Unhealthy
2022-01-22 21:00:00,2022-01-22,2022,1,21,5,1,0,0,198,257.4,24.0,37.0,129.0,91.67,46.3,100,0.0,1009,91,20.4,0.0,1.66,Unhealthy
2022-01-22 22:00:00,2022-01-22,2022,1,22,5,1,0,0,203,269.0,26.0,35.0,134.0,95.0,52.0,100,0.0,1009,92,20.3,0.0,1.0,Very Unhealthy
2022-01-22 23:00:00,2022-01-22,2022,1,23,5,1,0,0,204,278.6,28.0,34.3,135.7,96.0,57.3,91,0.0,1009,92,19.6,0.0,1.33,Very Unhealthy
2022-01-23 00:00:00,2022-01-23,2022,1,0,6,1,0,0,205,288.1,30.0,33.7,137.3,97.0,62.7,83,0.0,1009,93,19.0,0.0,1.66,Very Unhealthy
2022-01-23 01:00:00,2022-01-23,2022,1,1,6,1,0,0,207,297.6,32.0,33.0,139.0,98.0,68.0,75,0.0,1010,94,18.3,0.0,2.0,Very Unhealthy
2022-01-23 02:00:00,2022-01-23,2022,1,2,6,1,0,0,223,339.3,35.0,27.0,156.3,110.33,70.0,75,0.0,1009,95,18.2,0.0,1.83,Very Unhealthy
2022-01-23 03:00:00,2022-01-23,2022,1,3,6,1,0,0,239,380.9,38.0,21.0,173.7,122.67,72.0,75,0.0,1009,96,18.1,0.0,1.66,Very Unhealthy
2022-01-23 04:00:00,2022-01-23,2022,1,4,6,1,0,0,256,422.5,41.0,15.0,191.0,135.0,74.0,75,0.0,1009,96,18.0,0.0,1.5,Very Unhealthy
2022-01-23 05:00:00,2022-01-23,2022,1,5,6,1,0,0,264,435.8,40.0,12.7,200.0,141.33,59.0,83,0.0,1009,96,18.0,0.0,1.33,Very Unhealthy
2022-01-23 06:00:00,2022-01-23,2022,1,6,6,1,1,0,273,449.0,39.0,10.3,209.0,147.67,44.0,91,0.0,1009,96,18.0,0.0,1.16,Very Unhealthy
2022-01-23 07:00:00,2022-01-23,2022,1,7,6,1,1,0,204,462.2,38.0,8.0,218.0,154.0,29.0,100,0.0,1010,95,18.0,0.6,1.0,Very Unhealthy
2022-01-23 08:00:00,2022-01-23,2022,1,8,6,1,1,0,240,376.6,29.0,28.0,174.7,123.33,24.7,100,0.0,1010,94,18.5,0.7,1.33,Very Unhealthy
2022-01-23 09:00:00,2022-01-23,2022,1,9,6,1,1,0,200,291.0,20.0,48.0,131.3,92.67,20.3,100,0.0,1011,93,19.1,1.1,1.66,Unhealthy
2022-01-23 10:00:00,2022-01-23,2022,1,10,6,1,0,0,159,205.4,11.0,68.0,88.0,62.0,16.0,100,0.0,1012,92,19.6,1.5,2.0,Unhealthy
2022-01-23 11:00:00,2022-01-23,2022,1,11,6,1,0,0,154,187.9,9.3,73.0,78.3,55.33,14.3,95,0.0,1011,86,20.8,2.0,2.0,Unhealthy
2022-01-23 12:00:00,2022-01-23,2022,1,12,6,1,0,0,136,170.4,7.7,78.0,68.7,48.67,12.7,91,0.0,1010,80,22.0,2.2,2.0,Unhealthy for sensitive groups
2022-01-23 13:00:00,2022-01-23,2022,1,13,6,1,0,0,118,152.9,6.0,83.0,59.0,42.0,11.0,87,0.0,1009,75,23.2,2.1,2.0,Unhealthy for sensitive groups
2022-01-23 14:00:00,2022-01-23,2022,1,14,6,1,0,0,123,155.8,6.0,84.7,62.0,44.0,12.0,75,0.0,1008,71,23.9,1.7,2.0,Unhealthy for sensitive groups
2022-01-23 15:00:00,2022-01-23,2022,1,15,6,1,0,0,129,158.7,6.0,86.3,65.0,46.0,13.0,62,0.0,1008,68,24.7,1.2,2.0,Unhealthy for sensitive groups
2022-01-23 16:00:00,2022-01-23,2022,1,16,6,1,0,0,134,161.7,6.0,88.0,68.0,48.0,14.0,50,0.0,1007,65,25.4,1.3,2.0,Unhealthy for sensitive groups
2022-01-23 17:00:00,2022-01-23,2022,1,17,6,1,1,0,173,213.8,14.0,67.0,102.3,72.67,24.3,66,0.0,1008,71,24.6,1.9,2.33,Unhealthy
2022-01-23 18:00:00,2022-01-23,2022,1,18,6,1,1,0,206,265.9,22.0,46.0,136.7,97.33,34.7,83,0.0,1008,77,23.8,0.0,2.66,Very Unhealthy
2022-01-23 19:00:00,2022-01-23,2022,1,19,6,1,1,0,239,318.1,30.0,25.0,171.0,122.0,45.0,100,0.0,1008,84,23.0,0.0,3.0,Very Unhealthy
2022-01-23 20:00:00,2022-01-23,2022,1,20,6,1,1,0,244,333.4,32.3,21.3,176.7,126.0,53.0,100,0.0,1009,86,22.7,0.0,2.33,Very Unhealthy
2022-01-23 21:00:00,2022-01-23,2022,1,21,6,1,0,0,249,348.8,34.7,17.7,182.3,130.0,61.0,100,0.0,1009,88,22.4,0.0,1.66,Very Unhealthy
2022-01-23 22:00:00,2022-01-23,2022,1,22,6,1,0,0,254,364.2,37.0,14.0,188.0,134.0,69.0,100,0.0,1010,90,22.1,0.0,1.0,Very Unhealthy
2022-01-23 23:00:00,2022-01-23,2022,1,23,6,1,0,0,273,417.9,40.3,10.3,208.3,148.0,83.3,100,0.0,1010,91,21.9,0.0,1.33,Very Unhealthy
2022-01-24 00:00:00,2022-01-24,2022,1,0,0,0,0,0,212,471.5,43.7,6.7,228.7,162.0,97.7,100,0.0,1010,92,21.7,0.0,1.66,Very Unhealthy
2022-01-24 01:00:00,2022-01-24,2022,1,1,0,0,0,0,226,525.2,47.0,3.0,249.0,176.0,112.0,100,0.0,1010,94,21.5,0.0,2.0,Very Unhealthy
2022-01-24 02:00:00,2022-01-24,2022,1,2,0,0,0,0,235,574.7,46.3,2.3,261.3,184.67,103.7,95,0.0,1010,94,21.3,0.0,2.0,Very Unhealthy
2022-01-24 03:00:00,2022-01-24,2022,1,3,0,0,0,0,243,624.1,45.7,1.7,273.7,193.33,95.3,91,0.0,1009,94,21.2,0.0,2.0,Very Unhealthy
2022-01-24 04:00:00,2022-01-24,2022,1,4,0,0,0,0,252,673.5,45.0,1.0,286.0,202.0,87.0,87,0.0,1009,94,21.0,0.0,2.0,Very Unhealthy
2022-01-24 05:00:00,2022-01-24,2022,1,5,0,0,0,0,257,700.9,40.7,1.0,293.7,207.33,74.3,83,0.0,1010,94,21.0,0.0,2.0,Very Unhealthy
2022-01-24 06:00:00,2022-01-24,2022,1,6,0,0,1,0,262,728.3,36.3,1.0,301.3,212.0,61.7,79,0.0,1011,94,20.9,0.0,2.0,Very Unhealthy
2022-01-24 07:00:00,2022-01-24,2022,1,7,0,0,1,0,218,755.8,32.0,1.0,309.0,212.0,49.0,75,0.0,1011,94,20.9,0.6,2.0,Very Unhealthy
2022-01-24 08:00:00,2022-01-24,2022,1,8,0,0,1,0,212,568.6,25.0,19.0,228.3,161.33,37.3,83,0.0,1012,88,21.7,0.9,2.0,Very Unhealthy
2022-01-24 09:00:00,2022-01-24,2022,1,9,0,0,1,0,215,381.5,18.0,37.0,147.7,104.67,25.7,91,0.0,1012,83,22.4,1.1,2.0,Very Unhealthy
2022-01-24 10:00:00,2022-01-24,2022,1,10,0,0,0,0,134,194.3,11.0,55.0,67.0,48.0,14.0,100,0.0,1013,78,23.2,1.8,2.0,Unhealthy for sensitive groups
2022-01-24 11:00:00,2022-01-24,2022,1,11,0,0,0,0,115,174.5,8.7,65.0,57.3,41.0,12.3,87,0.0,1012,73,24.2,4.4,2.0,Unhealthy for sensitive groups
2022-01-24 12:00:00,2022-01-24,2022,1,12,0,0,0,0,98,154.7,6.3,75.0,47.7,34.0,10.7,75,0.0,1011,68,25.1,4.9,2.0,Moderate
2022-01-24 13:00:00,2022-01-24,2022,1,13,0,0,0,0,82,134.8,4.0,85.0,38.0,27.0,9.0,62,0.0,1010,63,26.1,5.5,2.0,Moderate
2022-01-24 14:00:00,2022-01-24,2022,1,14,0,0,0,0,88,140.5,4.7,83.7,41.7,29.67,11.0,45,0.0,1009,64,26.0,4.3,2.0,Moderate
2022-01-24 15:00:00,2022-01-24,2022,1,15,0,0,0,0,94,146.1,5.3,82.3,45.3,32.33,13.0,29,0.0,1009,66,25.9,3.3,2.0,Moderate
2022-01-24 16:00:00,2022-01-24,2022,1,16,0,0,0,0,100,151.7,6.0,81.0,49.0,35.0,15.0,12,0.0,1008,67,25.8,2.4,2.0,Moderate
2022-01-24 17:00:00,2022-01-24,2022,1,17,0,0,1,0,114,169.4,8.0,75.7,57.0,40.67,19.0,25,0.0,1009,73,24.7,1.7,2.33,Unhealthy for sensitive groups
2022-01-24 18:00:00,2022-01-24,2022,1,18,0,0,1,0,130,187.1,10.0,70.3,65.0,46.33,23.0,37,0.0,1009,80,23.7,0.0,2.66,Unhealthy for sensitive groups
2022-01-24 19:00:00,2022-01-24,2022,1,19,0,0,1,0,145,204.8,12.0,65.0,73.0,52.0,27.0,50,0.0,1010,87,22.6,0.0,3.0,Unhealthy for sensitive groups
2022-01-24 20:00:00,2022-01-24,2022,1,20,0,0,1,0,151,216.1,13.0,66.7,76.3,54.33,31.0,66,0.0,1010,88,22.3,0.0,2.66,Unhealthy
2022-01-24 21:00:00,2022-01-24,2022,1,21,0,0,0,0,152,227.4,14.0,68.3,79.7,56.67,35.0,83,0.0,1011,88,22.0,0.0,2.33,Unhealthy
2022-01-24 22:00:00,2022-01-24,2022,1,22,0,0,0,0,155,238.7,15.0,70.0,83.0,59.0,39.0,100,0.0,1012,89,21.7,0.0,2.0,Unhealthy
2022-01-24 23:00:00,2022-01-24,2022,1,23,0,0,0,0,154,243.2,15.0,72.3,82.3,58.67,42.0,100,0.0,1012,90,21.3,0.0,2.0,Unhealthy
2022-01-25 00:00:00,2022-01-25,2022,1,0,1,0,0,0,154,247.6,15.0,74.7,81.7,58.33,45.0,100,0.0,1012,92,20.9,0.0,2.0,Unhealthy
2022-01-25 01:00:00,2022-01-25,2022,1,1,1,0,0,0,153,252.1,15.0,77.0,81.0,58.0,48.0,100,0.0,1012,93,20.5,0.0,2.0,Unhealthy
2022-01-25 02:00:00,2022-01-25,2022,1,2,1,0,0,0,155,259.3,15.3,72.3,83.0,59.33,50.7,100,0.0,1012,93,20.3,0.0,2.33,Unhealthy
2022-01-25 03:00:00,2022-01-25,2022,1,3,1,0,0,0,157,266.5,15.7,67.7,85.0,60.67,53.3,100,0.0,1012,93,20.0,0.0,2.66,Unhealthy
2022-01-25 04:00:00,2022-01-25,2022,1,4,1,0,0,0,159,273.7,16.0,63.0,87.0,62.0,56.0,100,0.0,1012,92,19.8,0.0,3.0,Unhealthy
2022-01-25 05:00:00,2022-01-25,2022,1,5,1,0,0,0,160,280.5,16.7,55.7,88.3,62.67,55.3,100,0.0,1012,91,19.9,0.0,3.0,Unhealthy
2022-01-25 06:00:00,2022-01-25,2022,1,6,1,0,1,0,161,287.3,17.3,48.3,89.7,63.33,54.7,100,0.0,1013,90,20.0,0.0,3.0,Unhealthy
2022-01-25 07:00:00,2022-01-25,2022,1,7,1,0,1,0,161,294.1,18.0,41.0,91.0,64.0,54.0,100,0.0,1014,89,20.1,0.6,3.0,Unhealthy
2022-01-25 08:00:00,2022-01-25,2022,1,8,1,0,1,0,154,283.0,15.7,47.0,83.3,58.67,50.3,100,0.0,1014,89,20.3,0.7,3.0,Unhealthy
2022-01-25 09:00:00,2022-01-25,2022,1,9,1,0,1,0,148,272.0,13.3,53.0,75.7,53.33,46.7,100,0.0,1015,88,20.4,1.1,3.0,Unhealthy for sensitive groups
